instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
563,2012-07-16,3_Summer,1,7,False,Monday,True,good,0.8774710087988511,0.8467222978883377,0.6632390745501285,0.2923184694703645,1088,5742,6830
564,2012-07-17,3_Summer,1,7,False,Tuesday,True,good,0.946003708740511,0.888146433360671,0.5201367609254499,0.18973973516882986,921,5865,6786
565,2012-07-18,3_Summer,1,7,False,Wednesday,True,good,0.914852481494302,0.8748888198151179,0.5934015424164525,0.2371822451668446,799,4914,5713
566,2012-07-19,3_Summer,1,7,False,Thursday,True,good,0.8857784180808701,0.8342745801405673,0.6173953727506427,0.29487891780033165,888,5703,6591
567,2012-07-20,3_Summer,1,7,False,Friday,True,medium,0.7559812225386356,0.700888548887253,0.8680380462724936,0.38463479492602437,747,5123,5870
568,2012-07-21,3_Summer,1,7,False,Saturday,False,poor,0.6687577862492501,0.6180442158475998,0.8898889460154242,0.3935675023445007,1264,3195,4459
569,2012-07-22,3_Summer,1,7,False,Sunday,False,medium,0.7580583863714128,0.7141461624328063,0.7840616966580977,0.14746100212484228,2544,4866,7410
570,2012-07-23,3_Summer,1,7,False,Monday,True,good,0.8504741092181963,0.8019509431545033,0.7137964010282777,0.23974063194421114,1135,5831,6966
571,2012-07-24,3_Summer,1,7,False,Tuesday,True,good,0.8618953951757464,0.8235214741836198,0.673521850899743,0.3897618762437605,1140,6452,7592
572,2012-07-25,3_Summer,1,7,False,Wednesday,True,good,0.82866825014585,0.7547446504873025,0.46272493573264784,0.29358220121454315,1383,6790,8173
573,2012-07-26,3_Summer,1,7,False,Thursday,True,good,0.8940858273628891,0.8665929665866134,0.6135393316195372,0.540995313472473,1036,5825,6861
574,2012-07-27,3_Summer,1,7,False,Friday,True,good,0.9003160728121309,0.8599694103538549,0.6113964010282776,0.26923938810644954,1259,5645,6904
575,2012-07-28,3_Summer,1,7,False,Saturday,False,good,0.8681256406249883,0.8119099049337224,0.6306766066838047,0.27822363433994135,2234,4451,6685
576,2012-07-29,3_Summer,1,7,False,Sunday,False,good,0.8255531274212291,0.7729627117148998,0.641388174807198,0.30511864956759965,2153,4444,6597
577,2012-07-30,3_Summer,1,7,False,Monday,True,good,0.8369744133787791,0.795348389081817,0.6876606683804627,0.2705278584818356,1040,6065,7105
578,2012-07-31,3_Summer,1,7,False,Tuesday,True,good,0.8151685543064329,0.7663509691971819,0.7240791773778921,0.2948706715899292,968,6248,7216
579,2012-08-01,3_Summer,1,8,False,Wednesday,True,good,0.820360840863831,0.772142314837081,0.6966580976863753,0.24488626723535284,1074,6506,7580
580,2012-08-02,3_Summer,1,8,False,Thursday,True,good,0.8639725590085237,0.8243589353164973,0.6782344473007713,0.22050840773304875,983,6278,7261
581,2012-08-03,3_Summer,1,8,False,Friday,True,medium,0.880586131523472,0.845071003052664,0.6606683804627249,0.39870489142524,1328,5847,7175
582,2012-08-04,3_Summer,1,8,False,Saturday,False,good,0.914852481494302,0.8823498371807541,0.6306766066838047,0.48460154208257644,2345,4479,6824
583,2012-08-05,3_Summer,1,8,False,Sunday,False,good,0.8847404591890264,0.8558503617097019,0.6709511568123393,0.552556500456737,1707,3757,5464
584,2012-08-06,3_Summer,1,8,False,Monday,True,medium,0.8639725590085237,0.8285042366607406,0.6726652956298201,0.22050840773304875,1233,5780,7013
585,2012-08-07,3_Summer,1,8,False,Tuesday,True,medium,0.8432046588280211,0.811932219728799,0.7236503856041131,0.19485032406576108,1278,5995,7273
586,2012-08-08,3_Summer,1,8,False,Wednesday,True,medium,0.8608574362839028,0.8251845827343343,0.691945501285347,0.18205220552112653,1263,6271,7534
587,2012-08-09,3_Summer,1,8,False,Thursday,True,good,0.8681256406249883,0.8144091619823098,0.6379609254498715,0.27564669358916927,1196,6090,7286
588,2012-08-10,3_Summer,1,8,False,Friday,True,medium,0.8182836770310538,0.7729745254299405,0.7360750642673523,0.4461638938440597,1065,4721,5786
589,2012-08-11,3_Summer,1,8,False,Saturday,False,medium,0.789209613617622,0.7340220816710998,0.7536421593830335,0.37950565205568754,2247,4052,6299
590,2012-08-12,3_Summer,1,8,False,Sunday,False,good,0.7995929406833284,0.7423074338195683,0.545415938303342,0.20640326483962257,2182,4362,6544
591,2012-08-13,3_Summer,1,8,False,Monday,True,good,0.8245139224802955,0.7655082575242864,0.5608401028277635,0.23464653546808484,1207,5676,6883
592,2012-08-14,3_Summer,1,8,False,Tuesday,True,good,0.8317833728704709,0.7845742809647973,0.7060843187660669,0.302566447448035,1128,5656,6784
593,2012-08-15,3_Summer,1,8,False,Wednesday,True,good,0.8068623910735038,0.7547223356922259,0.6371033419023137,0.30383017919221367,1198,6149,7347
594,2012-08-16,3_Summer,1,8,False,Thursday,True,good,0.8224380046966082,0.7555768610801621,0.5338478149100258,0.24615824518993398,1338,6267,7605
595,2012-08-17,3_Summer,1,8,False,Friday,True,good,0.8276290452049165,0.214393200340655,0.5869748071979435,0.4307867729960524,1483,5665,7148
596,2012-08-18,3_Summer,1,8,False,Saturday,False,good,0.7715568361617401,0.7075121051200116,0.6203938303341903,0.3205205090468144,2827,5038,7865
597,2012-08-19,3_Summer,1,8,False,Sunday,False,medium,0.7185997498431846,0.6884565827595368,0.7317912596401029,0.1320595549561477,1208,3341,4549
598,2012-08-20,3_Summer,1,8,False,Monday,True,medium,0.7185997498431846,0.6784976209803179,0.7549275064267352,0.22179687810843485,1026,5504,6530
599,2012-08-21,3_Summer,1,8,False,Tuesday,True,good,0.7352145684072229,0.6851369288331305,0.6928020565552699,0.1038591646217783,1081,5925,7006
600,2012-08-22,3_Summer,1,8,False,Wednesday,True,good,0.7580583863714128,0.7124778033420738,0.6962293059125965,0.09873105252774184,1094,6281,7375
601,2012-08-23,3_Summer,1,8,False,Thursday,True,good,0.7933626952340865,0.7323694742004215,0.653812853470437,0.12823702412408242,1363,6402,7765
602,2012-08-24,3_Summer,1,8,False,Friday,True,medium,0.8016701045161057,0.7456165866659386,0.6323907455012854,0.10257069424639226,1325,6257,7582
603,2012-08-25,3_Summer,1,8,False,Saturday,False,medium,0.7507901820303273,0.7083325019978305,0.7330766066838047,0.45769828064451556,1829,4224,6053
604,2012-08-26,3_Summer,1,8,False,Sunday,False,medium,0.7404056089155311,0.6785356873954486,0.8697511568123393,0.42564113770491063,1483,3772,5255
605,2012-08-27,3_Summer,1,8,False,Monday,True,good,0.8027080634079493,0.7555768610801621,0.7510714652956298,0.21922818356806517,989,5928,6917
606,2012-08-28,3_Summer,1,8,False,Tuesday,True,good,0.8338592906541583,0.7704910200014071,0.6375321336760926,0.34744026290568014,935,6105,7040
607,2012-08-29,3_Summer,1,8,False,Wednesday,True,good,0.7798642454437592,0.730695864569671,0.5676946015424165,0.1858908164634766,1177,6520,7697
608,2012-08-30,3_Summer,1,8,False,Thursday,True,good,0.8068623910735038,0.7530710408565521,0.6071125964010283,0.11281846606880266,1172,6541,7713
609,2012-08-31,3_Summer,1,8,False,Friday,True,good,0.8785102137397847,0.8011410473567206,0.6041131105398458,0.3012779770726489,1433,5917,7350
610,2012-09-01,3_Summer,1,9,False,Saturday,False,medium,0.8650105179003674,0.8185387117064991,0.6563835475578407,0.18717928683886267,2352,3788,6140
611,2012-09-02,3_Summer,1,9,False,Sunday,False,medium,0.7944019001750201,0.748110593174508,0.8380462724935732,0.08592365699640447,2613,3197,5810
612,2012-09-03,3_Summer,1,9,True,Monday,False,good,0.8079003499653474,0.7646878606464675,0.8131958868894602,0.2653822231906939,1965,4069,6034
613,2012-09-04,3_Summer,1,9,False,Tuesday,True,good,0.8307441679295373,0.7978437082253911,0.7763496143958869,0.4410265047633204,867,5997,6864
614,2012-09-05,3_Summer,1,9,False,Wednesday,True,good,0.8442438637689545,0.8268463786500442,0.7622107969151671,0.3410144034495548,832,6280,7112
615,2012-09-06,3_Summer,1,9,False,Thursday,True,medium,0.7944019001750201,0.7564182601180531,0.833333676092545,0.24744671556532,611,5592,6203
616,2012-09-07,3_Summer,1,9,False,Friday,True,good,0.8027080634079493,0.7588794507515098,0.7570694087403599,0.3076955903183718,1045,6459,7504
617,2012-09-08,3_Summer,1,9,False,Saturday,False,medium,0.7476750593057063,0.6983892918386656,0.8217655526992288,0.5333490148767821,1557,4419,5976
618,2012-09-09,3_Summer,1,9,False,Sunday,False,good,0.6864105637051319,0.6561276952334547,0.5629820051413882,0.4166486452610163,2570,5657,8227
619,2012-09-10,3_Summer,1,9,False,Monday,True,good,0.6531821726261456,0.6387077160885997,0.5179948586118253,0.4871887905963516,1118,6407,7525
620,2012-09-11,3_Summer,1,9,False,Tuesday,True,good,0.6459139682850601,0.6237935571673546,0.5347043701799487,0.14361290804052934,1070,6697,7767
621,2012-09-12,3_Summer,1,9,False,Wednesday,True,good,0.6729121139148047,0.6445108754435394,0.5934015424164525,0.225645796813788,1050,6820,7870
622,2012-09-13,3_Summer,1,9,False,Thursday,True,good,0.6895256864297529,0.6569585931913097,0.6550982005141388,0.12437161299792424,1054,6750,7804
623,2012-09-14,3_Summer,1,9,False,Friday,True,good,0.7154846271185639,0.6760246166318206,0.6915167095115682,0.16795737039070344,1379,6630,8009
624,2012-09-15,3_Summer,1,9,False,Saturday,False,good,0.6843333998723548,0.6652400074347646,0.5158529562982005,0.46411589389023844,3160,5554,8714
625,2012-09-16,3_Summer,1,9,False,Sunday,False,good,0.649029091009681,0.6353880621621933,0.5861182519280206,0.1397559492800337,2166,5167,7333
626,2012-09-17,3_Summer,1,9,False,Monday,True,medium,0.6500670499015248,0.622163264491753,0.7553552699228792,0.2666624473556774,1022,5847,6869
627,2012-09-18,3_Summer,1,9,False,Tuesday,True,medium,0.7030241362200802,0.6379371993409522,0.8971722365038561,0.6910227424298243,371,3702,4073
628,2012-09-19,3_Summer,1,9,False,Wednesday,True,good,0.614762741038851,0.6055636822247168,0.5518426735218509,0.3974329134706589,788,6803,7591
629,2012-09-20,3_Summer,1,9,False,Thursday,True,good,0.6074945366977655,0.5947843235676789,0.6358179948586119,0.19744581878993872,939,6781,7720
630,2012-09-21,3_Summer,1,9,False,Friday,True,good,0.6729121139148047,0.6469996314120907,0.6876606683804627,0.27178952867341366,1250,6917,8167
631,2012-09-22,3_Summer,1,9,False,Saturday,False,good,0.7362525272990665,0.6975583938808106,0.6649532133676093,0.5384596037737133,2512,5883,8395
632,2012-09-23,4_Fall,1,9,False,Sunday,False,good,0.5856886776254192,0.577380096042878,0.4802910025706941,0.41409644314145166,2454,5453,7907
633,2012-09-24,4_Fall,1,9,False,Monday,True,good,0.5669979412776938,0.5558266292688202,0.506855526992288,0.24741166917110952,1001,6435,7436
634,2012-09-25,4_Fall,1,9,False,Tuesday,True,good,0.6116476183142302,0.6105188793667428,0.5861182519280206,0.4410265047633204,845,6693,7538
635,2012-09-26,4_Fall,1,9,False,Wednesday,True,good,0.717561790951341,0.6793455831932314,0.6486714652956298,0.4576817882237107,787,6946,7733
636,2012-09-27,4_Fall,1,9,False,Thursday,True,medium,0.7362525272990665,0.6942597421144765,0.7103681233933162,0.23079143210492975,751,6642,7393
637,2012-09-28,4_Fall,1,9,False,Friday,True,medium,0.6978330957117719,0.6652347568947466,0.7095115681233933,0.2923019770495595,1045,6370,7415
638,2012-09-29,4_Fall,1,9,False,Saturday,False,good,0.6023022501403674,0.5922955675991275,0.5582694087403599,0.4230559507437361,2589,5966,8555
639,2012-09-30,4_Fall,1,9,False,Sunday,False,good,0.5825735549007983,0.57571304958715,0.5998282776349615,0.23206134850691024,2015,4874,6889
640,2012-10-01,4_Fall,1,10,False,Monday,True,medium,0.575304104510623,0.5682795975566087,0.6675239074550129,0.14103596728975723,763,6015,6778
641,2012-10-02,4_Fall,1,10,False,Tuesday,True,poor,0.6625275408000084,0.608095755148417,0.8963156812339331,0.16921904058228143,315,4324,4639
642,2012-10-03,4_Fall,1,10,False,Wednesday,True,medium,0.7455978954729292,0.6826534234045971,0.8161953727506427,0.09102599968293323,728,6844,7572
643,2012-10-04,4_Fall,1,10,False,Thursday,True,medium,0.7455978954729292,0.6942597421144765,0.7433593830334191,0.19616559462495517,891,6437,7328
644,2012-10-05,4_Fall,1,10,False,Friday,True,good,0.6926408091543738,0.6577842406091466,0.6452442159383033,0.1730844517084396,1516,6640,8156
645,2012-10-06,4_Fall,1,10,False,Saturday,False,good,0.6168399048716282,0.6030919905112241,0.6829480719794344,0.5063859684133034,3031,4934,7965
646,2012-10-07,4_Fall,1,10,False,Sunday,False,medium,0.4444689500765448,0.4472717143958256,0.7283629820051414,0.24485122084114236,781,2729,3510
647,2012-10-08,4_Fall,1,10,True,Monday,False,medium,0.40397235465647297,0.40499830407557413,0.7296483290488431,0.3448715683653104,874,4604,5478
648,2012-10-09,4_Fall,1,10,False,Tuesday,True,medium,0.4828896277129292,0.471291622343358,0.7832051413881749,0.34615179253029404,601,5791,6392
649,2012-10-10,4_Fall,1,10,False,Wednesday,True,good,0.5669979412776938,0.5566522766866572,0.6486714652956298,0.34104120363336277,780,6911,7691
650,2012-10-11,4_Fall,1,10,False,Thursday,True,good,0.46835197298166836,0.4621753722370346,0.47643496143958874,0.32820803869451776,834,6736,7570
651,2012-10-12,4_Fall,1,10,False,Friday,True,good,0.4714670957062893,0.464674629285622,0.5544133676092545,0.43849285661716125,1060,6222,7282
652,2012-10-13,4_Fall,1,10,False,Saturday,False,good,0.41643284555495663,0.40997056547265887,0.5085686375321337,0.2551177527922184,2252,4857,7109
653,2012-10-14,4_Fall,1,10,False,Sunday,False,good,0.5763433094515564,0.5632968350794879,0.6585264781491003,0.5282116257960429,2080,4559,6639
654,2012-10-15,4_Fall,1,10,False,Monday,True,medium,0.6261852730454911,0.603917637929061,0.7275064267352186,0.5641341798618059,760,5115,5875
655,2012-10-16,4_Fall,1,10,False,Tuesday,True,good,0.5098865272935839,0.5011330665358932,0.5741213367609255,0.3294965090699038,922,6612,7534
656,2012-10-17,4_Fall,1,10,False,Wednesday,True,good,0.4943109136704793,0.48703799185746255,0.7125110539845759,0.16281998130996414,979,6482,7461
657,2012-10-18,4_Fall,1,10,False,Thursday,True,medium,0.5773812683434001,0.5690999944344275,0.7489285347043703,0.44229642116530093,1008,6501,7509
658,2012-10-19,4_Fall,1,10,False,Friday,True,medium,0.6282611908291783,0.6022715936334052,0.8380462724935732,0.23205310229650777,753,4671,5424
659,2012-10-20,4_Fall,1,10,False,Saturday,False,good,0.5296164685822429,0.5168794360499976,0.5891177377892032,0.19614704065154961,2806,5284,8090
660,2012-10-21,4_Fall,1,10,False,Sunday,False,good,0.5046954867852755,0.49533515772097153,0.5244215938303343,0.29616738817571775,2132,4692,6824
661,2012-10-22,4_Fall,1,10,False,Monday,True,good,0.5337695501987074,0.5301370495955509,0.5844041131105399,0.12182044165465986,830,6228,7058
662,2012-10-23,4_Fall,1,10,False,Tuesday,True,good,0.6043794139731445,0.5923060686791636,0.6598118251928021,0.14874947250022835,841,6625,7466
663,2012-10-24,4_Fall,1,10,False,Wednesday,True,good,0.6583744591835438,0.6296072176023304,0.6542416452442159,0.10387648166362348,795,6898,7693
664,2012-10-25,4_Fall,1,10,False,Thursday,True,medium,0.6116476183142302,0.5914974855163854,0.8230508997429307,0.21024393733457333,875,6484,7359
665,2012-10-26,4_Fall,1,10,False,Friday,True,medium,0.6064553317568321,0.5823904238550935,0.8299053984575836,0.22692602097877163,1182,6262,7444
666,2012-10-27,4_Fall,1,10,False,Saturday,False,medium,0.5867266365172629,0.5723920830257391,0.7403598971722365,0.43972978817753194,2643,5209,7852
667,2012-10-28,4_Fall,1,10,False,Sunday,False,medium,0.5213090593002238,0.5102230639421264,0.7142241645244216,0.7743527600993916,998,3461,4459
668,2012-10-29,4_Fall,1,10,False,Monday,True,poor,0.4745822184309102,0.47298229622916715,0.9048843187660669,0.6922864741740029,2,20,22
669,2012-10-30,4_Fall,1,10,False,Tuesday,True,medium,0.3227910104037623,0.30300787686013503,0.8487969151670952,0.392967590537721,87,1009,1096
670,2012-10-31,4_Fall,1,10,False,Wednesday,True,medium,0.3717831685184202,0.3702029753760174,0.685518766066838,0.29743111991989635,419,5147,5566
671,2012-11-01,4_Fall,1,11,False,Thursday,True,medium,0.38216649558412663,0.3818092940858967,0.5981151670951158,0.27821538812953894,466,5520,5986
672,2012-11-02,4_Fall,1,11,False,Friday,True,good,0.3686680457937993,0.3635636675232048,0.5368462724935733,0.5025720961021607,618,5229,5847
673,2012-11-03,4_Fall,1,11,False,Saturday,False,medium,0.35413039106253846,0.3213020709179939,0.5051413881748072,0.5115480961252501,1029,4109,5138
674,2012-11-04,4_Fall,1,11,False,Sunday,False,good,0.3323245319901921,0.328773589363666,0.5479866323907455,0.3230788958241809,1201,3906,5107
675,2012-11-05,4_Fall,1,11,False,Monday,True,good,0.32401836875726286,0.3006005042618633,0.5081408740359898,0.4410347509737229,378,4881,5259
676,2012-11-06,4_Fall,1,11,False,Tuesday,True,good,0.27625232294701574,0.2658051755623066,0.5831187660668381,0.311544509023725,466,5220,5686
677,2012-11-07,4_Fall,1,11,False,Wednesday,True,medium,0.2949430592947412,0.25668761282097863,0.5629820051413882,0.5807729709013912,326,4709,5035
678,2012-11-08,4_Fall,1,11,False,Thursday,True,good,0.3651467110658878,0.3449885695743807,0.342907969151671,0.6709184814686007,340,4975,5315
679,2012-11-09,4_Fall,1,11,False,Friday,True,good,0.3769754550758183,0.36273802010536776,0.5561264781491003,0.3961609355160778,709,5283,5992
680,2012-11-10,4_Fall,1,11,False,Saturday,False,good,0.4112418050466483,0.41330597101911926,0.6636678663239075,0.07309049205755941,2090,4446,6536
681,2012-11-11,4_Fall,1,11,False,Sunday,False,good,0.45069919552578663,0.449765720904395,0.6778066838046273,0.2166862892115036,2290,4562,6852
682,2012-11-12,4_Fall,1,11,True,Monday,False,good,0.5306544274740865,0.5202148415964581,0.762639588688946,0.3115527552341275,1097,5172,6269
683,2012-11-13,4_Fall,1,11,False,Tuesday,True,medium,0.35413039106253846,0.320486924580193,0.6816627249357327,0.6589841534636249,327,3767,4094
684,2012-11-14,4_Fall,1,11,False,Wednesday,True,good,0.286636896061812,0.2657999250222885,0.5676946015424165,0.3653757705310539,373,5122,5495
685,2012-11-15,4_Fall,1,11,False,Thursday,True,medium,0.32713349148188375,0.3221500331309075,0.6379609254498715,0.2692290803434465,320,5125,5445
686,2012-11-16,4_Fall,1,11,False,Friday,True,good,0.35620755489531564,0.3519625993533435,0.5394169665809769,0.3064153661533882,484,5214,5698
687,2012-11-17,4_Fall,1,11,False,Saturday,False,good,0.3312865730983484,0.3246322259244363,0.5608401028277635,0.3243591199891645,1313,4316,5629
688,2012-11-18,4_Fall,1,11,False,Sunday,False,good,0.3530924321706948,0.33954769748068586,0.7125110539845759,0.423072443164541,922,3747,4669
689,2012-11-19,4_Fall,1,11,False,Monday,True,medium,0.4008572319318521,0.3892637482765102,0.640959383033419,0.43844131780214585,449,5050,5499
690,2012-11-20,4_Fall,1,11,False,Tuesday,True,medium,0.3925510686989229,0.39588730450926873,0.7043701799485862,0.12438027151884687,534,5100,5634
691,2012-11-21,4_Fall,1,11,False,Wednesday,True,good,0.3665908819610221,0.37518048731312015,0.6311053984575836,0.16668539243612232,615,4531,5146
692,2012-11-22,4_Fall,1,11,True,Thursday,False,good,0.34997730944607386,0.3561197144126273,0.5968298200514139,0.06283426786948643,955,1470,2425
693,2012-11-23,4_Fall,1,11,False,Friday,True,good,0.3852816183087475,0.39340904962075346,0.5848329048843188,0.2589914101287791,1603,2307,3910
694,2012-11-24,4_Fall,1,11,False,Saturday,False,good,0.2731372002223948,0.22271793153925878,0.4160236503856042,0.7307777227801358,532,1745,2277
695,2012-11-25,4_Fall,1,11,False,Sunday,False,good,0.23264060480232301,0.2343229376141336,0.48157634961439594,0.2641019990257103,309,2115,2424
696,2012-11-26,4_Fall,1,11,False,Monday,True,good,0.3167489183670875,0.34119899231635975,0.5505573264781491,0.05000976145156394,337,4750,5087
697,2012-11-27,4_Fall,1,11,False,Tuesday,True,medium,0.2897520187864329,0.26579336184726593,0.8089120822622109,0.4435848915406869,123,3836,3959
698,2012-11-28,4_Fall,1,11,False,Wednesday,True,good,0.29598226423567475,0.2765622194242678,0.5205655526992288,0.3884569134475695,198,5062,5260
699,2012-11-29,4_Fall,1,11,False,Thursday,True,good,0.27629842676334015,0.2879296385633262,0.5713645244215939,0.19199301216130496,243,5080,5323
700,2012-11-30,4_Fall,1,11,False,Friday,True,good,0.2980581820193621,0.32132963625308864,0.6679516709511568,0.0743789624329455,362,5306,5668
701,2012-12-01,4_Fall,1,12,False,Saturday,False,medium,0.2980581820193621,0.31218975871668403,0.8294776349614397,0.07692168141054734,951,4240,5191
702,2012-12-02,4_Fall,1,12,False,Sunday,False,medium,0.3593226776199365,0.3677194699474841,0.846614910025707,0.2102521835449758,892,3757,4649
703,2012-12-03,4_Fall,1,12,False,Monday,True,good,0.49015783205401475,0.49450425976311657,0.7892030848329049,0.12437161299792424,555,5679,6234
704,2012-12-04,4_Fall,1,12,False,Tuesday,True,good,0.5192318954674466,0.511907174652913,0.7544987146529564,0.31281442542570553,551,6055,6606
705,2012-12-05,4_Fall,1,12,False,Wednesday,True,good,0.4725050545981329,0.4580340087978048,0.49871465295629824,0.6218246678374912,331,5398,5729
706,2012-12-06,4_Fall,1,12,False,Thursday,True,good,0.24510109570080663,0.23513808395193442,0.5231362467866325,0.3141028958010915,340,5035,5375
707,2012-12-07,4_Fall,1,12,False,Friday,True,medium,0.32609428654095024,0.3188238160294786,0.7857758354755785,0.22307710227341837,349,4659,5008
708,2012-12-08,4_Fall,1,12,False,Saturday,False,medium,0.4018964368727856,0.4074923105841436,0.9370179948586119,0.1628364737307691,1153,4429,5582
709,2012-12-09,4_Fall,1,12,False,Sunday,False,medium,0.4050115595974065,0.40832977171702106,0.9310200514138818,0.27951210471532745,441,2787,3228
710,2012-12-10,4_Fall,1,12,False,Monday,True,medium,0.4693899318735121,0.46796146733691557,0.9511568123393317,0.34616828495109897,329,4841,5170
711,2012-12-11,4_Fall,1,12,False,Tuesday,True,medium,0.3665908819610221,0.3403575932784687,0.6135393316195372,0.5641341798618059,282,5219,5501
712,2012-12-12,4_Fall,1,12,False,Wednesday,True,medium,0.2970202231275184,0.2865067422184371,0.5535557840616967,0.2897415287195924,310,5009,5319
713,2012-12-13,4_Fall,1,12,False,Thursday,True,good,0.2949430592947412,0.28237194195423,0.49957120822622114,0.31281442542570553,425,5107,5532
714,2012-12-14,4_Fall,1,12,False,Friday,True,good,0.27729152788794925,0.282377192494248,0.6610971722365039,0.22437381885920693,429,5182,5611
715,2012-12-15,4_Fall,1,12,False,Saturday,False,good,0.3302486142065047,0.34038384597855886,0.6688092544987148,0.1730844517084396,767,4280,5047
716,2012-12-16,4_Fall,1,12,False,Sunday,False,medium,0.37801341396766197,0.38180404354587866,0.8624678663239075,0.16152326472417564,538,3248,3786
717,2012-12-17,4_Fall,1,12,False,Monday,True,medium,0.41643284555495663,0.42323342955823007,0.9327331619537276,0.1564029865300215,212,4373,4585
718,2012-12-18,4_Fall,1,12,False,Tuesday,True,good,0.43823870462730297,0.4340075376752499,0.6850899742930592,0.4102743246199064,433,5124,5557
719,2012-12-19,4_Fall,1,12,False,Wednesday,True,good,0.3406319412722112,0.345344293660603,0.6431023136246787,0.33335367398565946,333,4934,5267
720,2012-12-20,4_Fall,1,12,False,Thursday,True,medium,0.33751681854759025,0.3362280435542795,0.6868041131105399,0.22691777476836913,314,3814,4128
721,2012-12-21,1_Winter,1,12,False,Friday,True,medium,0.33336373693112564,0.29232040265341286,0.5724082262210798,0.7256485799097989,221,3402,3623
722,2012-12-22,1_Winter,1,12,False,Saturday,False,good,0.2575615865992903,0.2061406640672993,0.4537275064267352,0.7936035382839595,205,1544,1749
723,2012-12-23,1_Winter,1,12,False,Sunday,False,good,0.23264060480232301,0.23680119250264886,0.5299917737789204,0.2281959373807521,408,1379,1787
724,2012-12-24,1_Winter,1,12,False,Monday,True,medium,0.21453675757591611,0.2360516779150736,0.813680205655527,0.11305286459949293,174,746,920
725,2012-12-25,1_Winter,1,12,True,Tuesday,False,medium,0.289299702966818,0.2827355418504793,0.7555609254498714,0.30167585672456815,440,573,1013
726,2012-12-26,1_Winter,1,12,False,Wednesday,True,poor,0.22952548207770213,0.18542728369612815,0.846614910025707,0.606414562147874,9,432,441
727,2012-12-27,1_Winter,1,12,False,Thursday,True,medium,0.24302517791711925,0.19370869793958312,0.6713799485861183,0.6756559293448201,247,1867,2114
728,2012-12-28,1_Winter,1,12,False,Friday,True,medium,0.24198597297618568,0.23099278260769118,0.6066838046272494,0.27434997700338076,644,2451,3095
729,2012-12-29,1_Winter,1,12,False,Saturday,False,medium,0.24198597297618568,0.214393200340655,0.7742077120822621,0.21026042975537826,159,1182,1341
730,2012-12-30,1_Winter,1,12,False,Sunday,False,good,0.24510109570080663,0.20034800579239576,0.4970005141388175,0.6769361535098037,364,1432,1796
731,2012-12-31,1_Winter,1,12,False,Monday,True,medium,0.19525913210687212,0.18956733450035335,0.5938303341902315,0.2730615066279948,439,2290,2729
